day,student_id
0,2067652621641803
0,3565560493412354
0,3063458258127816
0,0128159984365028
0,5433413907400310
0,8245474944854967
0,0128159984365028
0,0435680170370022
0,3171429184643633
0,1152488858125700
0,2805869382240836
0,5722527323275738
0,2444039047599647
0,1410234424462815
0,8500291839744163
0,0981185865929505
0,1861569432491791
0,8245474944854967
0,2221840792120630
0,8731598612753501
0,5433413907400310
0,0268123125014561
0,4622841140661568
0,0128159984365028
0,4663338109910450
0,5722527323275738
0,2221840792120630
0,4663338109910450
0,8500291839744163
0,8731598612753501
0,5433413907400310
0,1861569432491791
0,4084526125393158
0,1410234424462815
0,5722527323275738
0,2067652621641803
0,4358547636367274
0,8731598612753501
0,2444039047599647
0,4369342612416584
0,2039530104244654
0,5091964086508391
0,1410234424462815
0,4663338109910450
0,8245474944854967
0,5865296737487865
0,3171429184643633
0,7427462519911576
0,0981185865929505
0,4163106774159544
0,3565560493412354
0,5146744903584274
0,8731598612753501
0,5789922626481469
1,4622841140661568
1,8173287156660510
1,5638000086442063
1,6343307122694280
1,4358547636367274
1,0205128931454511
1,4918019237946664
1,2941181132441298
1,5452208293824337
1,8500291839744163
1,0128159984365028
1,2221840792120630
1,2221840792120630
1,5789922626481469
1,8245474944854967
1,6343307122694280
1,2805869382240836
1,2039530104244654
1,3063458258127816
1,2221840792120630
1,4622841140661568
1,0268123125014561
1,6343307122694280
1,2039530104244654
1,5901734421566089
1,8731598612753501
1,0837616283430169
1,2941181132441298
1,3565560493412354
1,2067652621641803
1,5901734421566089
1,4163106774159544
1,4369342612416584
1,5845640090532201
1,4622841140661568
1,2805869382240836
1,3063458258127816
1,2941181132441298
1,2221840792120630
1,1872294137456429
1,4358547636367274
1,2039530104244654
1,5091964086508391
1,5433413907400310
1,3063458258127816
1,1872294137456429
1,2067652621641803
1,0981185865929505
1,5901734421566089
1,3565560493412354
1,5146744903584274
1,8245474944854967
1,4358547636367274
1,2444039047599647
1,1410234424462815
1,5091964086508391
1,5845640090532201
1,5638000086442063
1,0981185865929505
1,0268123125014561
1,4369342612416584
1,3063458258127816
1,3063458258127816
1,2067652621641803
1,4358547636367274
1,2941181132441298
1,4918019237946664
1,5901734421566089
1,2221840792120630
1,8173287156660510
1,1872294137456429
1,1861569432491791
1,5091964086508391
1,2444039047599647
1,4358547636367274
1,0837616283430169
1,2067652621641803
1,2941181132441298
1,4163106774159544
1,4084526125393158
1,3565560493412354
1,5865296737487865
1,5433413907400310
1,0128159984365028
1,8500291839744163
1,0205128931454511
1,5789922626481469
1,5901734421566089
1,0981185865929505
1,0268123125014561
1,4163106774159544
1,4369342612416584
1,7427462519911576
1,5638000086442063
1,5452208293824337
1,1872294137456429
1,2941181132441298
1,0435680170370022
1,4163106774159544
1,1410234424462815
1,2067652621641803
1,4622841140661568
1,0981185865929505
1,1872294137456429
1,5638000086442063
1,4369342612416584
1,0435680170370022
1,8500291839744163
1,8245474944854967
1,2039530104244654
1,4084526125393158
1,5638000086442063
1,4918019237946664
1,2941181132441298
1,5433413907400310
1,5901734421566089
1,1152488858125700
1,8173287156660510
1,8500291839744163
1,3565560493412354
1,4369342612416584
1,0268123125014561
1,5722527323275738
1,5146744903584274
1,4918019237946664
1,2805869382240836
1,5433413907400310
1,2805869382240836
1,5845640090532201
1,1410234424462815
1,1872294137456429
1,2444039047599647
1,5638000086442063
1,5901734421566089
1,4369342612416584
1,2805869382240836
1,5433413907400310
1,5865296737487865
1,2221840792120630
1,8500291839744163
1,2067652621641803
1,1410234424462815
1,0981185865929505
1,5901734421566089
1,5722527323275738
1,3565560493412354
1,3063458258127816
1,2067652621641803
1,5146744903584274
1,8500291839744163
1,4369342612416584
1,2941181132441298
1,0435680170370022
1,4369342612416584
1,2805869382240836
1,2067652621641803
1,8500291839744163
1,2039530104244654
1,8245474944854967
1,0268123125014561
1,5433413907400310
1,0268123125014561
1,2067652621641803
1,5789922626481469
1,5146744903584274
1,4369342612416584
1,8173287156660510
1,4163106774159544
1,7427462519911576
1,5638000086442063
1,2941181132441298
1,0205128931454511
1,0128159984365028
1,2067652621641803
1,5901734421566089
1,1410234424462815
1,2805869382240836
1,8500291839744163
1,0268123125014561
1,2221840792120630
1,5865296737487865
1,0128159984365028
1,0205128931454511
1,2941181132441298
1,4163106774159544
1,1872294137456429
1,4918019237946664
1,5091964086508391
1,4369342612416584
1,2067652621641803
1,5789922626481469
1,4163106774159544
1,5901734421566089
1,3565560493412354
1,4358547636367274
1,5865296737487865
1,5091964086508391
1,1152488858125700
1,0435680170370022
1,8245474944854967
1,4369342612416584
1,7427462519911576
1,3063458258127816
1,2039530104244654
1,5452208293824337
1,0837616283430169
1,3565560493412354
1,1410234424462815
1,4622841140661568
1,4358547636367274
1,8173287156660510
1,7427462519911576
1,1861569432491791
1,5722527323275738
1,5146744903584274
1,4918019237946664
1,8245474944854967
1,2444039047599647
1,0981185865929505
1,4163106774159544
1,5901734421566089
1,5789922626481469
1,3063458258127816
1,8173287156660510
1,5865296737487865
1,2941181132441298
1,8173287156660510
1,8731598612753501
1,5638000086442063
1,5901734421566089
1,0128159984365028
1,2067652621641803
1,3063458258127816
1,2039530104244654
1,1410234424462815
1,7427462519911576
1,3565560493412354
1,0268123125014561
1,2805869382240836
1,5452208293824337
1,2941181132441298
1,1872294137456429
1,4163106774159544
1,4622841140661568
1,5789922626481469
1,2941181132441298
1,2444039047599647
1,5901734421566089
1,4358547636367274
1,2805869382240836
1,4369342612416584
1,5789922626481469
1,8245474944854967
1,4084526125393158
1,8731598612753501
1,1152488858125700
1,1861569432491791
1,5901734421566089
1,5146744903584274
1,0268123125014561
1,5865296737487865
1,5789922626481469
1,3063458258127816
1,6343307122694280
1,5433413907400310
1,4369342612416584
1,5722527323275738
1,0837616283430169
1,2039530104244654
1,5865296737487865
1,5845640090532201
1,8245474944854967
1,1872294137456429
1,1410234424462815
1,7427462519911576
1,5901734421566089
1,4163106774159544
1,5433413907400310
1,2444039047599647
1,5789922626481469
1,0435680170370022
1,1152488858125700
1,4084526125393158
1,4369342612416584
1,3063458258127816
1,3565560493412354
1,0837616283430169
1,0981185865929505
2,2941181132441298
2,5638000086442063
2,0205128931454511
2,8500291839744163
2,0128159984365028
2,4622841140661568
2,5901734421566089
2,0837616283430169
2,8173287156660510
2,5865296737487865
2,2444039047599647
2,8245474944854967
2,5865296737487865
2,3063458258127816
2,4369342612416584
2,4163106774159544
2,5722527323275738
2,8173287156660510
2,5638000086442063
2,5865296737487865
2,4369342612416584
2,4918019237946664
2,5091964086508391
2,0435680170370022
2,8500291839744163
2,4163106774159544
2,4084526125393158
2,3171429184643633
2,8245474944854967
2,8173287156660510
2,5845640090532201
2,4358547636367274
2,0128159984365028
2,0268123125014561
2,2039530104244654
2,8500291839744163
2,5452208293824337
2,1861569432491791
2,5865296737487865
2,3171429184643633
2,2221840792120630
2,4918019237946664
2,0268123125014561
2,8173287156660510
2,5433413907400310
2,4358547636367274
2,4163106774159544
2,2805869382240836
2,2039530104244654
2,1410234424462815
2,4918019237946664
2,2067652621641803
2,2444039047599647
2,1410234424462815
2,4358547636367274
2,2221840792120630
2,3565560493412354
2,1872294137456429
2,5638000086442063
2,5433413907400310
2,1152488858125700
2,3171429184643633
2,4358547636367274
2,4918019237946664
2,0981185865929505
2,8245474944854967
2,2941181132441298
2,5433413907400310
2,1872294137456429
2,5845640090532201
2,0435680170370022
2,5789922626481469
2,5091964086508391
2,1410234424462815
2,8245474944854967
2,4622841140661568
2,2805869382240836
2,1861569432491791
2,3171429184643633
2,5433413907400310
2,4918019237946664
2,2444039047599647
2,0435680170370022
2,8173287156660510
2,5789922626481469
2,4369342612416584
2,5452208293824337
2,5901734421566089
2,2067652621641803
2,0268123125014561
2,8500291839744163
2,5091964086508391
2,0128159984365028
2,0981185865929505
2,1861569432491791
2,3171429184643633
2,4622841140661568
2,4163106774159544
2,5146744903584274
2,8245474944854967
2,4084526125393158
2,4358547636367274
2,0205128931454511
2,2221840792120630
2,5452208293824337
2,5865296737487865
2,1410234424462815
2,8245474944854967
2,8173287156660510
2,5433413907400310
2,4369342612416584
2,8731598612753501
2,3565560493412354
2,2067652621641803
2,5146744903584274
2,2221840792120630
2,4084526125393158
2,5865296737487865
2,3171429184643633
2,8500291839744163
2,5091964086508391
2,5452208293824337
2,8245474944854967
2,2941181132441298
2,2039530104244654
2,7427462519911576
2,5865296737487865
2,3565560493412354
2,5789922626481469
2,8173287156660510
2,2039530104244654
2,5722527323275738
2,5433413907400310
2,2805869382240836
2,4084526125393158
2,8245474944854967
2,0205128931454511
2,5638000086442063
2,2444039047599647
2,5146744903584274
2,2221840792120630
2,1410234424462815
2,4163106774159544
2,8173287156660510
2,4084526125393158
2,0128159984365028
2,0268123125014561
2,3063458258127816
2,1410234424462815
2,5452208293824337
2,4163106774159544
2,4358547636367274
2,3063458258127816
2,5146744903584274
2,8245474944854967
2,2805869382240836
2,4918019237946664
2,8731598612753501
2,5091964086508391
2,7427462519911576
2,5452208293824337
2,8173287156660510
2,5433413907400310
2,3565560493412354
2,2444039047599647
2,5146744903584274
2,1872294137456429
2,5865296737487865
2,5845640090532201
2,2039530104244654
2,1410234424462815
2,2221840792120630
2,8245474944854967
2,4369342612416584
2,4622841140661568
2,5789922626481469
2,0837616283430169
2,5865296737487865
2,8173287156660510
2,3565560493412354
2,5452208293824337
2,2039530104244654
2,5865296737487865
2,8500291839744163
2,4918019237946664
2,1410234424462815
2,3063458258127816
2,4622841140661568
2,8173287156660510
2,4084526125393158
2,3171429184643633
2,5433413907400310
2,5091964086508391
2,1410234424462815
2,3171429184643633
2,3565560493412354
2,4084526125393158
2,5865296737487865
2,0128159984365028
2,8173287156660510
2,5722527323275738
2,4622841140661568
2,8500291839744163
2,1152488858125700
2,2444039047599647
2,1861569432491791
2,5433413907400310
2,1872294137456429
2,0268123125014561
2,3171429184643633
2,5722527323275738
2,1410234424462815
2,3171429184643633
2,0837616283430169
2,3565560493412354
2,0205128931454511
2,2039530104244654
2,0837616283430169
2,1872294137456429
2,7427462519911576
2,4163106774159544
2,5452208293824337
2,8731598612753501
2,1861569432491791
2,0435680170370022
2,2067652621641803
2,8245474944854967
2,8173287156660510
2,2805869382240836
2,5091964086508391
2,8500291839744163
2,5722527323275738
2,5146744903584274
2,2039530104244654
2,4918019237946664
2,4358547636367274
2,2444039047599647
2,5865296737487865
2,8731598612753501
2,0981185865929505
2,3171429184643633
2,5845640090532201
2,8245474944854967
2,5638000086442063
2,4369342612416584
2,5901734421566089
2,4084526125393158
2,7427462519911576
2,5789922626481469
2,5865296737487865
2,4358547636367274
2,1872294137456429
2,1861569432491791
2,2805869382240836
2,2221840792120630
2,4358547636367274
2,2444039047599647
2,5091964086508391
2,5845640090532201
2,4084526125393158
2,2805869382240836
2,1410234424462815
2,2444039047599647
2,2941181132441298
2,1861569432491791
2,3565560493412354
2,2067652621641803
2,1152488858125700
2,0981185865929505
2,2444039047599647
2,2805869382240836
2,3171429184643633
2,8731598612753501
2,4358547636367274
2,5789922626481469
2,5845640090532201
2,8173287156660510
2,5901734421566089
2,8500291839744163
2,2039530104244654
2,5865296737487865
2,4084526125393158
2,5722527323275738
2,5433413907400310
2,8245474944854967
2,2221840792120630
2,4163106774159544
2,4918019237946664
2,1872294137456429
2,4358547636367274
2,3063458258127816
2,2444039047599647
2,5146744903584274
2,1861569432491791
2,7427462519911576
2,0837616283430169
2,5452208293824337
2,5091964086508391
2,8173287156660510
2,4369342612416584
2,0268123125014561
3,8500291839744163
3,0128159984365028
3,6343307122694280
3,4622841140661568
3,0205128931454511
3,2805869382240836
3,2941181132441298
3,8173287156660510
3,2221840792120630
3,5789922626481469
3,4163106774159544
3,4369342612416584
3,5722527323275738
3,8245474944854967
3,3565560493412354
3,1410234424462815
3,3063458258127816
3,8245474944854967
3,3171429184643633
3,4369342612416584
3,1410234424462815
3,5789922626481469
3,5901734421566089
3,3063458258127816
3,2067652621641803
3,0981185865929505
3,2941181132441298
3,0268123125014561
3,8245474944854967
3,8500291839744163
3,8173287156660510
3,4163106774159544
3,2941181132441298
3,4369342612416584
3,4163106774159544
3,5146744903584274
3,4358547636367274
3,5789922626481469
3,8173287156660510
3,4918019237946664
3,5433413907400310
3,3063458258127816
3,4358547636367274
3,5901734421566089
3,5091964086508391
3,1872294137456429
3,1410234424462815
3,0205128931454511
3,2067652621641803
3,4163106774159544
3,5789922626481469
3,4369342612416584
3,0981185865929505
3,2805869382240836
3,5146744903584274
3,1410234424462815
3,8245474944854967
3,5865296737487865
3,4369342612416584
3,1152488858125700
3,1872294137456429
3,0268123125014561
3,3063458258127816
3,3063458258127816
3,1410234424462815
3,5433413907400310
3,3565560493412354
3,5901734421566089
3,6343307122694280
3,5146744903584274
3,1152488858125700
3,4358547636367274
3,8731598612753501
3,2805869382240836
3,5789922626481469
3,1872294137456429
3,2444039047599647
3,8245474944854967
3,2941181132441298
3,5638000086442063
3,2221840792120630
3,0435680170370022
3,4163106774159544
3,7427462519911576
3,0268123125014561
3,1872294137456429
3,5433413907400310
3,5452208293824337
3,5901734421566089
3,2067652621641803
3,5789922626481469
3,5638000086442063
3,0205128931454511
3,0837616283430169
3,3063458258127816
3,0128159984365028
3,4369342612416584
3,3171429184643633
3,1872294137456429
3,8500291839744163
3,8173287156660510
3,4084526125393158
3,3565560493412354
3,2805869382240836
3,5146744903584274
3,4163106774159544
3,5433413907400310
3,8731598612753501
3,3063458258127816
3,5901734421566089
3,2941181132441298
3,2444039047599647
3,6343307122694280
3,5091964086508391
3,2067652621641803
3,5638000086442063
3,5433413907400310
3,5638000086442063
3,2221840792120630
3,0268123125014561
3,4358547636367274
3,1410234424462815
3,4918019237946664
3,8500291839744163
3,4622841140661568
3,5845640090532201
3,2941181132441298
3,5865296737487865
3,4369342612416584
3,5433413907400310
3,3171429184643633
3,8500291839744163
3,2444039047599647
3,0837616283430169
3,5452208293824337
3,2805869382240836
3,5091964086508391
3,4084526125393158
3,0268123125014561
3,0837616283430169
3,5638000086442063
3,2444039047599647
3,3565560493412354
3,4369342612416584
3,5865296737487865
3,5433413907400310
3,8500291839744163
3,1872294137456429
3,3063458258127816
3,3171429184643633
3,5845640090532201
3,4358547636367274
3,4918019237946664
3,4663338109910450
3,3063458258127816
3,8245474944854967
3,5865296737487865
3,2805869382240836
3,4084526125393158
3,8500291839744163
3,2444039047599647
3,5433413907400310
3,4369342612416584
3,5091964086508391
3,5789922626481469
3,0435680170370022
3,4918019237946664
3,2221840792120630
3,0268123125014561
3,3063458258127816
3,2067652621641803
3,8500291839744163
3,0981185865929505
3,4369342612416584
3,0205128931454511
3,1410234424462815
3,2039530104244654
3,5865296737487865
3,3565560493412354
3,0268123125014561
3,4163106774159544
3,4358547636367274
3,5452208293824337
3,0981185865929505
3,2444039047599647
3,0268123125014561
3,2805869382240836
3,4084526125393158
3,5433413907400310
3,2067652621641803
3,4369342612416584
3,4918019237946664
3,7427462519911576
3,5901734421566089
3,1872294137456429
3,3565560493412354
3,5638000086442063
3,5452208293824337
3,4084526125393158
3,5845640090532201
3,8500291839744163
3,4622841140661568
3,1152488858125700
3,5091964086508391
3,5722527323275738
3,0128159984365028
3,7427462519911576
3,5865296737487865
3,2039530104244654
3,4918019237946664
3,4369342612416584
3,5901734421566089
3,5433413907400310
3,1872294137456429
3,5845640090532201
3,8173287156660510
3,5146744903584274
3,1410234424462815
3,2941181132441298
3,1872294137456429
3,2444039047599647
3,5433413907400310
3,7427462519911576
3,0268123125014561
3,0435680170370022
3,5789922626481469
3,1410234424462815
3,3565560493412354
3,0205128931454511
3,3171429184643633
3,0837616283430169
3,1410234424462815
3,2221840792120630
3,8245474944854967
3,0981185865929505
3,5638000086442063
3,5433413907400310
3,1410234424462815
3,5789922626481469
3,2039530104244654
3,5865296737487865
3,8731598612753501
3,5091964086508391
3,2805869382240836
3,6343307122694280
3,8245474944854967
3,8500291839744163
3,4369342612416584
3,4163106774159544
3,6343307122694280
3,3063458258127816
3,2067652621641803
3,2444039047599647
3,8173287156660510
3,5789922626481469
3,8500291839744163
3,2039530104244654
3,0837616283430169
3,6343307122694280
3,4663338109910450
3,1410234424462815
3,2067652621641803
3,7427462519911576
3,2444039047599647
3,5901734421566089
3,1872294137456429
3,0837616283430169
3,8245474944854967
3,8500291839744163
3,4369342612416584
3,5638000086442063
3,2805869382240836
3,5452208293824337
3,5865296737487865
3,5789922626481469
3,0981185865929505
3,4663338109910450
3,4918019237946664
3,2221840792120630
3,2039530104244654
3,5433413907400310
3,3565560493412354
3,4084526125393158
3,2039530104244654
3,4163106774159544
3,1410234424462815
3,0268123125014561
3,0435680170370022
3,8731598612753501
3,1152488858125700
3,2444039047599647
3,5452208293824337
3,2067652621641803
3,3063458258127816
3,5091964086508391
3,7427462519911576
3,4358547636367274
3,2941181132441298
3,4918019237946664
3,2805869382240836
3,5146744903584274
3,2221840792120630
3,8173287156660510
3,5845640090532201
4,0128159984365028
4,8245474944854967
4,8731598612753501
4,5091964086508391
4,8245474944854967
4,4358547636367274
4,4084526125393158
4,5722527323275738
4,8245474944854967
4,5845640090532201
4,3063458258127816
4,2805869382240836
4,8173287156660510
4,5865296737487865
4,0981185865929505
4,4918019237946664
4,4084526125393158
4,5091964086508391
4,2039530104244654
4,2444039047599647
4,8245474944854967
4,2805869382240836
4,5433413907400310
4,3171429184643633
4,4358547636367274
4,4084526125393158
4,8245474944854967
4,2221840792120630
4,1410234424462815
4,0837616283430169
4,2039530104244654
4,5452208293824337
4,5789922626481469
4,5722527323275738
4,5845640090532201
4,2067652621641803
4,4084526125393158
4,5452208293824337
4,4358547636367274
4,4918019237946664
4,2039530104244654
4,4084526125393158
4,1410234424462815
4,0435680170370022
4,2444039047599647
4,4918019237946664
4,3565560493412354
4,5452208293824337
4,3565560493412354
4,5901734421566089
4,5091964086508391
4,2039530104244654
4,2067652621641803
4,3171429184643633
4,1872294137456429
4,3171429184643633
4,8245474944854967
4,5091964086508391
4,0128159984365028
4,7427462519911576
4,4918019237946664
4,2221840792120630
4,0837616283430169
4,3565560493412354
4,5091964086508391
4,4663338109910450
4,2805869382240836
4,3171429184643633
4,5865296737487865
4,0128159984365028
4,8245474944854967
4,5452208293824337
4,2941181132441298
4,5146744903584274
4,5091964086508391
4,0435680170370022
4,5789922626481469
4,2444039047599647
4,4163106774159544
4,5433413907400310
4,4918019237946664
4,3063458258127816
4,2221840792120630
4,5901734421566089
4,5865296737487865
4,1872294137456429
4,8500291839744163
4,1410234424462815
4,3565560493412354
4,4622841140661568
4,8245474944854967
4,0268123125014561
4,2444039047599647
4,3171429184643633
4,5865296737487865
4,5091964086508391
4,7427462519911576
4,5865296737487865
4,8731598612753501
4,0981185865929505
4,5452208293824337
4,4084526125393158
4,2941181132441298
4,2067652621641803
4,2221840792120630
4,2444039047599647
4,8173287156660510
4,1152488858125700
4,5845640090532201
4,0205128931454511
4,3171429184643633
4,2039530104244654
4,2039530104244654
4,5865296737487865
4,5638000086442063
4,5901734421566089
4,4358547636367274
4,1872294137456429
4,4369342612416584
4,2444039047599647
4,5091964086508391
4,7427462519911576
4,5865296737487865
4,4622841140661568
4,8245474944854967
4,4084526125393158
4,8173287156660510
4,2221840792120630
4,3063458258127816
4,0268123125014561
4,8173287156660510
4,4358547636367274
4,4163106774159544
4,2039530104244654
4,5789922626481469
4,4663338109910450
4,5865296737487865
4,1872294137456429
4,5091964086508391
4,2444039047599647
4,5845640090532201
4,2221840792120630
4,4358547636367274
4,3063458258127816
4,5901734421566089
4,5789922626481469
4,5865296737487865
4,7427462519911576
4,5722527323275738
4,6343307122694280
4,3565560493412354
4,2067652621641803
4,8245474944854967
4,4084526125393158
4,5452208293824337
4,1872294137456429
4,8173287156660510
4,2444039047599647
4,4622841140661568
4,3171429184643633
4,4358547636367274
4,4084526125393158
4,0981185865929505
4,5865296737487865
4,1410234424462815
4,8245474944854967
4,3171429184643633
4,7427462519911576
4,5433413907400310
4,5865296737487865
4,4163106774159544
4,2067652621641803
4,4084526125393158
4,5091964086508391
4,0981185865929505
4,8173287156660510
4,2221840792120630
4,2067652621641803
4,8500291839744163
4,5901734421566089
4,8245474944854967
4,2221840792120630
4,5865296737487865
4,5722527323275738
4,3565560493412354
4,5638000086442063
4,4918019237946664
4,4622841140661568
4,3171429184643633
4,8731598612753501
4,5433413907400310
4,1872294137456429
4,4369342612416584
4,2805869382240836
4,0837616283430169
4,0205128931454511
4,2039530104244654
4,0435680170370022
4,4084526125393158
4,3565560493412354
4,1152488858125700
4,5452208293824337
4,5789922626481469
4,5722527323275738
4,0268123125014561
4,8731598612753501
4,2805869382240836
4,5865296737487865
4,1410234424462815
4,0435680170370022
4,1872294137456429
4,5452208293824337
4,2221840792120630
4,5845640090532201
4,4369342612416584
4,3063458258127816
4,3171429184643633
4,5901734421566089
4,4622841140661568
4,6343307122694280
4,2444039047599647
4,5146744903584274
4,4163106774159544
4,4084526125393158
4,5789922626481469
4,5091964086508391
4,4918019237946664
4,3063458258127816
4,4663338109910450
4,8173287156660510
4,2067652621641803
4,0128159984365028
4,2941181132441298
4,5901734421566089
4,0837616283430169
4,4084526125393158
4,2039530104244654
4,0981185865929505
4,6343307122694280
4,3063458258127816
4,5865296737487865
4,4084526125393158
4,4622841140661568
4,8173287156660510
4,5789922626481469
4,5452208293824337
4,0837616283430169
4,7427462519911576
4,4369342612416584
4,8731598612753501
4,1872294137456429
4,3565560493412354
4,5789922626481469
4,0981185865929505
4,5452208293824337
4,2221840792120630
4,2805869382240836
4,2039530104244654
4,2067652621641803
4,3171429184643633
4,6343307122694280
4,5901734421566089
4,5146744903584274
4,4622841140661568
4,5433413907400310
4,3063458258127816
4,5091964086508391
4,4663338109910450
4,5845640090532201
4,6343307122694280
4,4084526125393158
4,0268123125014561
4,0435680170370022
4,5452208293824337
4,0205128931454511
4,1152488858125700
4,5722527323275738
4,8500291839744163
4,4358547636367274
4,2039530104244654
4,5865296737487865
4,5146744903584274
4,2444039047599647
4,4163106774159544
4,2067652621641803
4,1872294137456429
4,5638000086442063
4,7427462519911576
5,3171429184643633
5,2941181132441298
5,8245474944854967
5,4369342612416584
5,0128159984365028
5,6343307122694280
5,5146744903584274
5,8245474944854967
5,0128159984365028
5,1152488858125700
5,4358547636367274
5,2221840792120630
5,5433413907400310
5,2067652621641803
5,4918019237946664
5,5845640090532201
5,5091964086508391
5,4369342612416584
5,5452208293824337
5,5901734421566089
5,8245474944854967
5,4358547636367274
5,2805869382240836
5,5452208293824337
5,2039530104244654
5,1872294137456429
5,4918019237946664
5,3565560493412354
5,6343307122694280
5,5845640090532201
5,4369342612416584
5,5452208293824337
5,4663338109910450
5,2941181132441298
5,0128159984365028
5,5865296737487865
5,5452208293824337
5,0268123125014561
5,8245474944854967
5,3565560493412354
5,0981185865929505
5,5789922626481469
5,5091964086508391
5,8245474944854967
5,5901734421566089
5,5433413907400310
5,4918019237946664
5,3565560493412354
5,5901734421566089
5,4622841140661568
5,4663338109910450
5,5638000086442063
5,8173287156660510
5,5865296737487865
5,5433413907400310
5,4084526125393158
5,4918019237946664
5,1152488858125700
5,2221840792120630
5,5091964086508391
5,0981185865929505
5,4622841140661568
5,2039530104244654
5,5901734421566089
5,5146744903584274
5,5638000086442063
5,5433413907400310
5,8245474944854967
5,0128159984365028
5,3565560493412354
5,7427462519911576
5,5789922626481469
5,5865296737487865
5,8173287156660510
5,2941181132441298
5,0268123125014561
5,4358547636367274
5,6343307122694280
5,8500291839744163
5,3171429184643633
5,8731598612753501
5,5845640090532201
5,2805869382240836
5,2444039047599647
5,4084526125393158
5,1410234424462815
5,5722527323275738
5,0205128931454511
5,7427462519911576
5,5789922626481469
5,5638000086442063
5,0435680170370022
5,2941181132441298
5,5091964086508391
5,4163106774159544
5,5433413907400310
5,3565560493412354
5,8731598612753501
5,5452208293824337
5,8245474944854967
5,1861569432491791
5,3171429184643633
5,0435680170370022
5,5865296737487865
5,5638000086442063
5,7427462519911576
5,4622841140661568
5,2444039047599647
5,8245474944854967
5,0268123125014561
5,0981185865929505
5,5865296737487865
5,1872294137456429
5,5433413907400310
5,5091964086508391
5,3565560493412354
5,0268123125014561
5,4369342612416584
5,2444039047599647
5,2039530104244654
5,4622841140661568
5,3565560493412354
5,0268123125014561
5,4663338109910450
5,2444039047599647
5,4084526125393158
5,5638000086442063
5,5091964086508391
5,1410234424462815
5,3565560493412354
5,5452208293824337
5,2444039047599647
5,0435680170370022
5,2039530104244654
5,8500291839744163
5,6343307122694280
5,2444039047599647
5,3565560493412354
5,8173287156660510
5,5789922626481469
5,5865296737487865
5,4369342612416584
5,2941181132441298
5,4622841140661568
5,2039530104244654
5,8245474944854967
5,5091964086508391
5,0268123125014561
5,2444039047599647
5,2221840792120630
5,8731598612753501
5,6343307122694280
5,4622841140661568
5,0981185865929505
5,8245474944854967
5,0837616283430169
5,3565560493412354
5,4369342612416584
5,4663338109910450
5,3171429184643633
